0,0,1,0,0,0,4,0,0,1,1,0,5,0,0,3,2,1,1,1,2,5,8,0,9,0,1,6,4,2,1,0,3,4,3,1,3,0,0,2,2,1,0,0,0,1,4,3,0,2,2,5,2,4,1,1,0,2,0,3,3,2,0,5,0,5,2,2,4,2,5,2,4,2,5,0,7,0,6,4,3,1,1,2,1,0,4,2,5,2,4,8,3,0,5,8,3,0,0,1,
4,5,0,0,0,7,4,2,3,3,0,4,6,7,1,0,3,0,5,0,3,3,0,3,0,0,0,2,2,5,3,2,0,2,4,0,0,6,2,0,1,0,3,7,8,2,1,3,1,0,1,0,0,0,0,3,4,4,6,1,3,7,0,2,0,2,1,6,3,3,1,6,2,3,1,1,4,1,8,0,2,0,8,2,3,0,7,0,0,8,0,0,1,4,1,0,4,2,8,1,
2,5,1,1,1,3,1,0,4,5,3,5,6,1,0,1,2,2,4,2,4,2,4,3,1,0,6,5,7,0,8,1,1,0,4,1,1,1,8,0,0,2,2,7,2,6,0,3,2,0,1,1,1,0,4,6,1,3,0,0,3,2,0,1,0,5,1,5,3,0,1,2,5,2,1,2,1,1,8,0,4,2,5,8,1,0,2,6,1,3,0,4,0,3,2,6,0,0,3,2,
1,0,0,2,0,7,6,1,1,0,2,0,0,1,2,2,0,1,1,3,1,3,6,0,0,5,1,2,2,6,0,5,6,8,6,0,2,1,1,1,5,2,1,4,6,0,1,4,5,0,6,3,2,1,5,0,4,0,7,0,0,7,0,8,2,1,3,5,2,1,6,4,5,0,0,5,0,0,6,1,3,4,2,2,6,6,3,6,3,3,0,0,2,4,1,4,6,0,0,2,
2,0,2,2,0,2,4,7,4,2,4,5,3,4,3,3,2,5,6,1,0,2,5,0,2,0,4,0,1,0,1,3,1,3,1,6,0,1,1,0,2,2,2,6,0,3,4,0,0,5,4,0,1,0,1,4,2,3,5,3,0,3,4,6,4,3,6,0,8,0,6,0,0,4,1,4,2,3,3,0,1,8,4,1,3,1,1,4,5,1,3,0,1,0,3,2,0,1,2,2,
0,0,3,0,0,4,2,5,2,0,5,9,0,4,0,1,6,2,0,0,0,1,0,1,2,0,4,6,0,3,1,5,7,0,2,1,5,1,4,7,3,0,5,1,0,6,5,4,0,0,7,1,0,3,3,4,1,3,1,2,0,0,6,0,2,1,1,1,8,6,3,1,4,2,1,2,9,3,1,0,7,9,1,0,1,2,3,1,1,0,1,7,4,7,0,1,0,4,0,2,
2,3,0,0,3,3,0,7,1,1,0,2,6,3,0,4,0,6,0,4,2,1,4,0,2,1,0,7,0,2,0,5,1,2,5,3,0,2,0,2,2,5,0,0,1,0,2,5,3,6,0,1,1,0,3,6,0,4,0,1,6,2,2,1,5,5,0,1,0,0,1,0,1,2,2,5,3,3,2,7,4,1,5,2,1,0,7,2,3,3,2,0,0,0,0,1,2,2,4,6,
1,0,1,6,0,3,4,0,1,3,3,5,6,0,5,2,0,5,0,2,3,2,0,2,6,2,1,0,3,5,3,2,0,5,2,2,1,2,5,5,5,8,6,7,0,1,0,0,3,3,2,1,7,3,2,0,2,4,1,0,1,1,7,0,2,0,1,9,2,7,1,2,9,2,7,6,2,0,1,0,3,5,3,0,0,1,9,0,9,1,1,2,0,0,4,5,1,0,3,1,
1,3,3,2,0,5,0,1,2,3,1,5,1,1,0,0,0,4,5,0,1,1,2,0,6,1,0,2,0,4,1,4,2,7,1,1,4,1,6,1,3,1,0,0,5,1,0,5,0,4,8,1,6,0,2,4,0,1,2,1,7,0,0,5,3,0,3,6,2,0,1,0,1,4,0,5,5,1,9,1,0,0,0,8,4,2,2,0,5,1,2,0,0,1,0,2,0,5,1,3,
0,4,1,0,3,2,2,0,0,1,2,0,0,0,2,1,3,6,5,3,4,4,2,3,5,2,0,0,4,0,1,0,2,3,3,0,3,0,2,6,1,5,4,6,0,1,0,0,0,1,1,3,1,2,2,1,2,3,0,3,3,0,3,1,0,0,0,1,5,0,8,1,0,1,0,2,3,9,0,0,2,8,0,3,1,7,2,0,0,0,4,8,7,0,1,0,0,7,4,3,
1,1,0,0,0,2,3,0,1,3,4,0,0,2,2,1,5,4,7,6,0,2,0,5,6,0,3,1,4,4,0,5,0,3,1,2,4,1,6,0,1,4,9,3,3,3,9,3,1,3,3,0,0,0,4,3,2,7,1,0,3,1,2,3,0,0,0,0,0,3,2,0,2,7,0,4,0,1,7,0,0,0,1,1,9,3,6,0,4,4,0,5,0,0,0,5,0,0,0,0,
0,2,0,4,0,0,5,0,1,4,8,6,5,0,6,0,0,0,1,1,5,4,3,0,1,0,0,0,3,4,0,2,1,0,8,2,1,0,0,2,1,2,0,0,2,1,0,0,9,0,5,3,5,0,1,3,1,1,0,0,1,0,1,8,0,0,0,2,1,1,3,6,7,2,1,8,6,0,0,0,1,0,5,0,1,3,0,1,0,0,1,5,1,0,0,1,0,3,0,0,
0,6,5,3,1,3,4,0,0,2,2,5,1,1,6,0,0,1,0,0,1,0,1,2,6,1,3,3,2,1,0,1,6,2,3,6,2,3,1,1,2,7,0,1,5,0,3,5,0,4,2,2,2,2,0,2,7,2,1,1,0,2,0,0,1,0,2,2,2,2,0,8,1,0,2,3,1,0,8,3,0,0,0,9,5,5,0,0,1,7,0,6,3,0,3,0,1,4,1,4,
1,1,3,8,6,1,8,0,0,0,1,0,2,0,4,5,6,2,1,0,0,7,1,1,2,1,2,2,1,0,9,3,0,0,5,0,2,0,1,3,2,1,2,6,2,0,6,1,0,4,0,1,1,0,0,2,3,0,3,8,0,0,0,0,2,3,0,2,1,0,1,2,1,0,3,0,6,0,2,4,6,0,2,0,0,3,0,1,4,3,1,2,5,8,4,0,0,1,4,7,
5,0,2,0,2,1,1,2,0,4,1,3,0,0,1,0,1,0,1,4,2,1,2,1,2,6,5,3,2,1,0,6,0,5,0,1,4,0,7,2,8,0,5,6,2,1,4,2,1,3,8,4,5,0,1,1,3,0,2,4,0,6,0,1,0,0,6,5,0,3,7,3,2,3,1,0,2,3,3,2,3,4,1,0,1,6,0,0,0,0,1,0,2,0,2,5,0,2,1,1,
0,2,2,3,0,0,1,1,2,0,3,3,1,1,2,3,5,3,1,2,1,0,0,9,3,1,2,4,0,2,2,0,1,3,0,4,3,5,1,1,5,1,0,1,0,0,2,1,0,0,1,0,1,2,4,1,0,6,0,0,2,3,2,4,2,2,2,3,0,2,2,1,6,4,0,0,1,1,6,0,0,3,3,2,1,1,0,0,1,1,3,2,0,6,0,0,0,1,0,6,
2,2,5,2,3,7,1,0,1,0,0,5,0,0,5,0,0,0,1,7,3,0,0,2,0,0,0,6,5,3,0,2,4,0,1,2,3,7,2,0,0,2,4,0,5,3,4,1,0,4,2,2,2,1,3,1,0,0,0,1,0,2,4,2,4,4,0,0,2,0,0,2,3,0,1,1,1,1,8,1,4,3,7,6,5,5,3,4,2,4,4,0,3,0,7,0,0,0,0,1,
1,1,0,7,0,0,1,0,0,3,4,2,6,3,0,4,8,1,1,0,0,3,1,0,0,5,0,5,6,0,0,0,2,0,0,0,0,2,0,5,0,5,0,4,2,8,5,2,8,0,4,3,2,0,0,2,5,4,0,0,4,0,1,0,4,1,0,2,9,5,0,6,5,2,2,2,9,3,0,0,1,0,0,1,0,1,6,6,3,3,3,0,0,2,8,0,0,4,0,2,
1,4,0,3,0,1,1,1,0,1,3,0,4,0,2,0,0,0,6,2,1,3,4,0,6,9,4,4,7,4,2,0,0,0,4,0,1,3,0,2,3,4,3,0,2,0,0,0,4,1,2,3,4,2,1,0,1,6,4,1,2,2,1,0,4,4,1,0,0,2,0,0,4,4,1,7,2,0,6,0,1,2,1,0,0,0,4,1,2,3,0,1,0,0,0,0,2,6,0,1,
0,4,0,1,1,7,2,0,4,4,0,3,2,0,8,1,1,0,0,1,3,2,1,0,1,7,0,0,1,2,3,0,0,0,3,4,0,0,4,0,4,0,0,3,0,0,5,3,0,9,0,2,0,1,0,0,6,4,2,8,6,0,6,1,1,1,7,0,1,6,1,1,0,1,1,2,0,1,0,7,2,1,6,4,0,0,2,5,5,2,5,3,1,0,2,0,1,2,6,0,
3,0,1,1,1,0,0,0,2,4,5,5,2,0,1,7,7,0,8,7,3,1,1,2,2,4,3,0,0,0,3,5,9,0,1,4,2,4,1,1,3,1,1,0,0,6,0,4,2,6,4,0,3,3,2,0,6,8,0,0,0,0,2,0,2,4,6,2,0,6,1,1,6,2,0,0,1,8,0,1,0,2,5,5,0,6,1,1,0,2,0,1,1,4,0,9,0,3,1,5,
0,1,0,0,3,0,1,4,0,0,0,0,0,0,3,2,0,0,4,9,0,1,4,2,0,0,3,3,3,3,1,5,0,4,0,0,0,0,3,0,1,7,3,0,4,2,4,0,3,0,3,6,4,0,0,2,7,4,2,1,0,2,0,2,1,1,0,6,0,4,1,6,2,1,5,0,3,0,1,2,2,1,3,4,2,2,4,1,3,1,9,1,6,2,0,5,1,3,2,0,
4,2,0,0,0,0,2,2,0,0,5,0,0,0,3,1,3,2,2,0,4,3,5,4,2,0,3,1,0,5,2,7,2,4,4,1,0,2,3,0,0,0,4,1,7,4,2,0,0,7,1,0,7,0,0,3,3,0,0,8,1,3,1,1,2,5,1,1,5,0,2,4,0,0,3,3,3,0,0,0,3,8,0,6,3,1,0,0,5,4,0,2,6,0,3,5,2,1,3,1,
0,0,0,0,2,4,3,4,0,1,3,0,1,0,2,4,5,1,0,4,0,0,0,1,3,1,3,0,2,1,2,2,1,7,1,0,2,3,5,0,1,0,2,3,3,0,1,0,0,1,5,2,0,1,0,2,2,3,2,8,1,3,2,0,0,4,3,5,0,3,0,0,0,0,1,0,1,1,1,0,1,3,1,2,2,5,0,0,2,0,4,3,5,3,3,0,0,2,0,3,
0,1,1,2,0,8,5,9,0,0,1,0,7,1,0,1,3,3,0,0,4,1,1,3,3,0,1,0,0,0,1,6,1,6,2,1,2,1,1,9,3,0,2,0,0,5,2,3,1,2,1,0,0,0,2,0,0,1,0,1,2,5,0,3,2,0,0,0,0,1,1,3,4,0,0,0,1,2,7,6,2,0,7,0,6,4,6,0,0,1,3,0,0,4,0,6,1,0,2,1,
4,4,2,1,1,0,0,1,0,0,8,7,4,8,0,2,0,2,2,0,0,6,5,4,1,5,2,2,2,1,0,5,5,2,0,1,2,3,0,7,0,1,2,3,7,0,5,2,3,0,3,2,6,1,1,2,1,9,1,3,1,4,1,0,4,7,0,0,2,1,2,1,0,0,6,0,0,0,1,0,1,4,2,2,8,6,5,1,0,0,0,0,0,4,3,2,0,0,7,1,
0,3,3,5,0,0,2,1,0,2,5,0,0,3,4,6,2,3,0,7,1,2,0,0,5,2,1,6,0,1,6,0,0,1,2,1,4,3,3,4,0,1,0,1,1,5,2,7,7,3,0,1,1,1,3,2,2,2,1,0,2,0,5,0,0,8,2,4,0,4,2,7,2,7,0,3,6,1,2,1,5,0,1,2,0,4,1,0,4,4,2,1,0,5,0,0,0,0,1,1,
0,0,1,0,0,5,5,3,0,2,1,1,3,5,2,9,4,2,0,5,0,1,3,3,2,0,4,0,1,3,1,3,0,5,5,1,0,0,0,4,2,1,0,3,0,1,5,5,0,7,0,0,2,0,5,4,2,1,3,0,5,6,6,7,2,6,0,3,3,0,5,2,4,3,0,0,1,0,4,2,0,2,1,0,0,0,0,1,1,1,5,2,0,5,0,0,3,4,0,0,
1,0,0,2,4,1,2,0,0,5,3,1,3,2,3,4,1,2,0,3,0,0,0,7,1,7,2,0,6,0,1,0,0,0,1,6,1,1,6,1,1,2,4,3,0,7,0,0,1,4,0,1,0,3,1,0,0,0,0,0,1,0,5,0,0,1,1,0,1,0,2,0,0,1,5,0,1,4,1,0,0,4,3,1,1,0,7,4,1,2,0,1,1,1,0,0,0,1,1,7,
1,5,0,3,1,0,1,3,2,0,0,5,8,3,0,0,3,0,2,1,0,0,5,4,1,1,0,4,0,3,0,0,6,0,0,1,2,3,2,2,0,5,1,3,0,1,2,1,5,1,4,7,0,2,1,5,1,0,7,1,0,1,2,2,0,0,3,7,0,0,7,6,5,6,0,8,1,3,0,2,1,2,0,2,5,2,0,0,5,1,1,0,0,0,6,1,1,2,6,0,
1,3,3,1,0,3,0,5,0,1,3,2,1,0,0,3,3,9,2,2,3,0,8,5,0,3,0,2,2,1,2,2,2,4,4,6,0,0,3,2,0,0,2,0,2,4,7,0,5,0,5,1,3,1,1,2,1,2,0,2,2,3,5,6,0,1,1,0,0,1,1,0,0,2,5,6,0,1,0,4,2,2,2,2,0,4,3,6,2,6,0,2,2,1,2,2,0,0,0,0,
NEXT
1277,2096,1628,1327,936,848,1111,1236,1951,3266,1315,1127,221,625,231,1098,703,297,1933,644,2855,1994,2723,486,2401,96,1868,776,3313,1734,3445,1199,2146,2359,710,1653,2241,2322,1784,2293,720,2381,2555,1199,3363,239,2925,2762,372,2835,204,111,1998,854,2397,1546,1533,2748,2990,1601,2377,3369,1718,2863,983,1984,2579,2108,506,839,1543,2834,431,1114,1990,630,1877,29,246,1189,2306,1215,2114,1169,1444,2400,2435,2762,1620,737,309,716,1602,906,2494,79,88,337,1071,1695,
